"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HBA2",0.361529972506533,10.5842360355921,1.24294248547291,0.22670028657912,0.469787202625768,-5.22110262273433
"MGAM2",0.0942013747725857,4.77777398326153,1.24260292566404,0.226823097290991,0.469964670444117,-5.22148570980798
"SMPD3",0.11704408305442,6.30413015913851,1.2420972332169,0.227006088125227,0.470266749494879,-5.22205605831766
"ADGRL3",-0.140798248931463,8.12165853784928,-1.24147431465037,0.22723165310186,0.470578647178853,-5.22275834584909
"NFS1",-0.134458794117124,7.30566850086822,-1.24138132100376,0.227265341652873,0.470578647178853,-5.22286316218454
"DDX23",0.0844425555158794,6.62821192890895,1.24137313286614,0.227268308128931,0.470578647178853,-5.22287239099149
"BTF3P11",0.0787547236625069,3.05873118846021,1.24111507124971,0.227361816238896,0.470690944724344,-5.22316322398036
"CYP2A7",0.101037658829701,5.42922381447927,1.24101798857051,0.227397001532571,0.470690944724344,-5.22327262173551
"MPO",0.0798073344030507,4.99365667802387,1.24090979672475,0.227436217960318,0.470695057075184,-5.22339452917337
"OLR1",-0.159763822381953,3.96060809557783,-1.24057816870383,0.227556455634375,0.470866819735746,-5.22376814089775
"LDLR",0.072953627167869,5.12088450379279,1.24035143421176,0.227638690120256,0.470901309123039,-5.22402353011465
"SNRK",-0.103072456959633,6.27466644589863,-1.2403268294751,0.227647615388754,0.470901309123039,-5.22405124197776
"RSBN1",-0.160491709105737,6.14476057150964,-1.24021985869244,0.227686421701963,0.470904536165209,-5.22417171569274
"NAA15",-0.275517675354811,4.86156052862639,-1.24004750040779,0.227748959547318,0.470956836041338,-5.22436581192082
"KRTAP9-9",0.0870017960735928,3.53262337419106,1.23966710442061,0.227887027276681,0.471132551189099,-5.22479410133369
"PIMREG",0.0735722920459799,5.38904666849019,1.23960806490587,0.227908461842326,0.471132551189099,-5.22486056400259
"IFRD1",-0.196882904626852,6.04012067844722,-1.23921213118585,0.228052247022049,0.471252913292329,-5.22530620866377
"GLTP",-0.215228685068635,5.71806062021522,-1.23898196479467,0.228135864731359,0.471252913292329,-5.22556521682617
"EREG",0.0577106262480409,3.12684812521423,1.23892854996818,0.228155273267302,0.471252913292329,-5.22562531904045
"PNMA3",0.175335578945202,6.44246523063801,1.23890702431907,0.22816309507119,0.471252913292329,-5.2256495390088
"MSRB1",0.120207947116486,7.54297347571514,1.23885086155822,0.228183503968921,0.471252913292329,-5.22571272983173
"YAF2",-0.139665146072405,5.62963997829737,-1.23872389981236,0.228229645515994,0.471252913292329,-5.22585557012886
"DDX25",-0.184521368017233,7.56156472400331,-1.23866483252737,0.22825111468332,0.471252913292329,-5.2259220203947
"COQ3",0.0897753628575772,7.45503663685269,1.23861704099747,0.228268486579596,0.471252913292329,-5.22597578351649
"RPL19",0.0812280690212377,11.3673532933919,1.23852443550944,0.228302150906867,0.471252913292329,-5.22607995504227
"FHIP2B",0.107991483219091,7.20756207179347,1.23836396345849,0.228360495305465,0.471296399305745,-5.22626045346221
"DECR1",0.257256503692288,6.79481459057821,1.23818535178464,0.228425448237505,0.47135350776347,-5.22646133152845
"RASA2",-0.148285965975077,5.42160768704211,-1.23784014524284,0.228551023948253,0.471535671634753,-5.22684950190947
"AKR1C3",0.332331992718433,5.33317767756114,1.2376300400241,0.228627479570151,0.471576530954101,-5.22708571073693
"CDX4",0.084432865988383,4.98368465647938,1.23748169777417,0.228681471847527,0.471576530954101,-5.22725246227623
"LINC01140",0.177009954364038,6.40286372727885,1.23740967257062,0.228707690428637,0.471576530954101,-5.22733341959198
"SIX5",0.175023568793065,5.02262291939248,1.23737578782544,0.228720025928225,0.471576530954101,-5.2273715051027
"EXD3",0.0929428575021123,5.75053776116344,1.23714417502784,0.228804356458006,0.4716734842163,-5.22763180732956
"HDAC1",0.195833509597233,6.33685170214104,1.23698645532936,0.22886179593743,0.471714979790827,-5.22780903938214
"TBL2",-0.0710608239502884,5.97787981145443,-1.23675116672556,0.228947505382369,0.471814720545931,-5.22807340054292
"ANKRD42-DT",0.104874205466879,3.33338533066972,1.23663162159775,0.228991061871179,0.471827574191218,-5.22820770018116
"CR1",0.0603989117027507,4.0782535680186,1.23638960396521,0.229079260724563,0.471932392592578,-5.228479553816
"PCDHGC3",0.101643996321874,4.47787357382807,1.23596050024255,0.229235703107358,0.472177744279297,-5.22896144460334
"SHC2",0.152751019648963,7.84578149382601,1.23517763791933,0.229521327728436,0.472689061161527,-5.22984024008062
"PTMS",0.182367517631498,5.86070151722293,1.23480731711798,0.229656532151885,0.472836434706636,-5.23025577298902
"DNAI4",0.0924256446823611,4.33059624066282,1.23477677631745,0.229667685322586,0.472836434706636,-5.23029003768154
"DYRK2",-0.0864667049289929,4.87512071705486,-1.23435739238042,0.229820881426045,0.473074797113234,-5.23076048375868
"LMAN2L",0.115460057918754,6.9477137835321,1.23415845316102,0.229893578755719,0.473147406187296,-5.23098359656223
"ZSCAN26",0.163666374097786,5.73112889505607,1.23387676672005,0.229996543841891,0.473282276007981,-5.23129945825419
"GNGT1",0.080049597759365,3.17323351688011,1.23375501269654,0.230041059532002,0.473296845510676,-5.23143596464623
"MEPE",0.0821532383525348,7.03199387712464,1.23362850631918,0.230087319707007,0.473314998870109,-5.23157778688205
"TRDV3",0.0781220523199246,3.60543843867904,1.23340687937504,0.230168380087637,0.473404722539124,-5.23182621543546
"AGRN",0.11605271782388,7.27310462091393,1.23326509784123,0.230220248262859,0.473434384968661,-5.23198512254672
"ATP6V0A2",0.0647797820399275,4.29286411152829,1.23288004546162,0.230361157391536,0.473647115449861,-5.23241660516069
"LMAN1L",0.111346052760814,5.76095634694454,1.23225762064436,0.230589070908586,0.473989692500549,-5.23311383667913
"KPNA1",-0.124949930462732,6.43936307955796,-1.23222027177479,0.230602752398234,0.473989692500549,-5.23315566467789
"VPS8",-0.099665005807457,7.3634150463521,-1.23195803912645,0.230698829769363,0.474110095054301,-5.23344931517889
"B4GAT1",-0.207860338066856,10.5181497143826,-1.23179308393792,0.230759281974318,0.474157256948042,-5.23363400581355
"HIKESHI",-0.13317368133891,4.19270727838462,-1.23165701537867,0.230809156954274,0.474182673281263,-5.23378633769384
"CALML3",0.102982201990415,5.78942209279826,1.23124022922875,0.230961977904702,0.47441954291619,-5.23425284883393
"ZIC3",-0.128714690265077,4.9846663271205,-1.23081594159957,0.231117628225687,0.474662146468057,-5.23472761619205
"SUPV3L1",0.115770346082797,7.01056455389547,1.23067638213317,0.23116884313655,0.474676150844384,-5.23488374885586
"TNFSF11",0.0595620846839187,4.21132644002131,1.23046073430445,0.231247997543346,0.474676150844384,-5.23512497554665
"FAM215A",0.177063460829532,4.9739190403593,1.23044321437741,0.231254429206172,0.474676150844384,-5.23514457197749
"CLCC1",-0.0992949855613565,5.16731732582271,-1.23032538820533,0.231297687375063,0.474676150844384,-5.23527635692181
"ACTN3",0.0821561167304397,5.47764522323676,1.2302859443004,0.231312170003342,0.474676150844384,-5.23532047127614
"SF3B2",0.0815814508448224,8.53636925083791,1.23017188900591,0.23135405158362,0.474685049362497,-5.23544802467704
"CHIA",0.102269723564887,5.05336190624493,1.22936214277934,0.231651559148249,0.475218345336899,-5.23635330788647
"BEGAIN",0.204948540981664,7.58513982017044,1.22909439806589,0.231749994594094,0.475343150819781,-5.23665252872051
"THAP4",0.121786020992557,7.06592869987681,1.22867379877312,0.231904690544948,0.475583293197044,-5.23712245989193
"BST2",0.184210586207908,6.4032938258436,1.22821802910788,0.232072410475202,0.475795652091952,-5.23763152945258
"HSF1",0.128614865330077,5.71506158480853,1.22813008054048,0.232104785489639,0.475795652091952,-5.2377297443381
"ZFP37",-0.0808443202693089,4.56839449773167,-1.22808565416649,0.232121140718434,0.475795652091952,-5.2377793543306
"PRPF3",-0.106857386144974,5.97673092959153,-1.22767879545295,0.232270963262676,0.476025577651161,-5.23823361261988
"H3C12",0.0873861375167961,5.78891008219358,1.22751662700948,0.23233070094743,0.476070835020804,-5.23841463759477
"SQSTM1",0.0877793140349315,7.44618754622917,1.22691125115444,0.232553804963758,0.476450778829491,-5.23909022216747
"NUDT21",-0.118824541016782,4.85608682103946,-1.22650153028849,0.232704894756657,0.476683082373365,-5.23954729690414
"SIVA1",0.0994893414696341,6.57129918577718,1.22629243745318,0.23278202905683,0.476763841465334,-5.23978050491082
"NUP58",-0.208435019722391,6.87093953998931,-1.22617964679771,0.232823645544666,0.476771841694398,-5.23990628968835
"HMGN2",0.128378507125413,10.2460110806555,1.22603130712909,0.232878387168798,0.476806712384633,-5.24007170367797
"RMND5A",-0.0680714867917109,6.56156853942253,-1.22552672105532,0.233064666987277,0.477048181792071,-5.2406342393507
"PER1",0.101302169216247,7.79116096276857,1.22539147346774,0.233114615986347,0.477048181792071,-5.24078498548623
"LSM14A",-0.112261671940531,7.36548850286237,-1.22535828494227,0.233126874254073,0.477048181792071,-5.24082197501296
"CSNK2B",0.0983829512411857,9.34399457556273,1.22530311457205,0.233147252653105,0.477048181792071,-5.24088346199222
"HNRNPD",-0.0799099452925941,6.66433390796113,-1.22501762238614,0.233252727069699,0.477076614137151,-5.241201602674
"FADD",-0.108730478711461,6.20921241013076,-1.22487434041759,0.233305675869941,0.477076614137151,-5.24136124597874
"ZNF165",0.0715291059134339,3.68579958485542,1.22485833894752,0.233311589660643,0.477076614137151,-5.24137907364934
"GEM",0.208129386674441,5.52878230402997,1.22482711208671,0.233323130747081,0.477076614137151,-5.24141386375877
"PEG10",-0.223564292979645,7.7639927161912,-1.22469331503776,0.23337258548169,0.477076614137151,-5.24156291948532
"DNAJC9",-0.165561018903595,6.04021368635545,-1.22465281994342,0.233387555045343,0.477076614137151,-5.24160803000029
"ZNF160",-0.161755328878577,8.21927170725734,-1.22448873339226,0.233448219316266,0.477123478308366,-5.24179080506289
"NRP2",0.0790718216478772,5.0502850596015,1.22431953598497,0.233510785616125,0.477174214085125,-5.24197925086711
"LIMK2",0.0746342497113697,5.16524844306877,1.22393980421313,0.233651250123123,0.477328982616067,-5.24240209993659
"SLC68A1",-0.109863985060901,6.61036631014911,-1.22391066302059,0.233662032224222,0.477328982616067,-5.24243454532212
"TLE6",0.157700875096093,6.10474845307518,1.2236713868696,0.233750577490152,0.477395424473981,-5.24270092665121
"SNRPB2",-0.13018886444577,7.53817522457817,-1.22361870476319,0.233770076162178,0.477395424473981,-5.24275957052134
"ZNF250",-0.0813229337656234,4.88854455254469,-1.22315902262022,0.233940265693828,0.477596258466078,-5.24327117973221
"AKAP3",0.098543743543213,4.83572940315656,1.22314901668795,0.233943971263183,0.477596258466078,-5.24328231411258
"TICAM1",0.150564810899701,6.15048681355499,1.22277124351843,0.234083907231084,0.477726942768097,-5.24370263401921
"PAFAH2",0.0757651418492944,5.55603887602055,1.2226471647042,0.23412988272303,0.477726942768097,-5.24384066268019
"CCDC106",0.144576784387035,5.64737281613027,1.22264002626803,0.23413252796832,0.477726942768097,-5.24384860330233
"RPS21",0.124291555546772,8.56007045742776,1.22256824511576,0.234159128714221,0.477726942768097,-5.24392844867104
"PTTG2",0.0650877520561066,3.31246015988933,1.22224406377721,0.234279292705847,0.477782944992844,-5.24428899939874
"SLC7A6",0.0665580159803941,5.2367619640226,1.22219286620948,0.234298274324476,0.477782944992844,-5.24434593316469
"SIX2",0.074312746044354,4.93287972597021,1.22218834859505,0.234299949296499,0.477782944992844,-5.24435095683542
"SH2D1A",0.086992452362976,4.53791114121109,1.22084770663613,0.234797412295177,0.478720155402019,-5.24584106446935
"CIC",0.127964392840984,7.86369680963205,1.220588315557,0.23489375494078,0.47877573699444,-5.2461292109147
"LRRC31",-0.0996412050813598,3.92379149687267,-1.22057039781778,0.234900411024006,0.47877573699444,-5.24614911300444
"BNIP1",0.0624158390037098,5.49460378801874,1.22046438297134,0.234939796345657,0.478778827401377,-5.24626686358153
"PIM1",0.125981610515253,6.04414970502609,1.22029856699572,0.23500140825207,0.478827204598054,-5.24645101743029
"ZNF33B",0.0858704829936433,5.1669578516999,1.2200816076773,0.235082041832207,0.478837953716299,-5.24669193789323
"MYBPC1",0.292156318705923,6.8569246544375,1.2200805599243,0.235082431283482,0.478837953716299,-5.24669310127073
"SREBF1",0.195020487279783,6.8396829764758,1.21997589058425,0.235121339483533,0.478840060420475,-5.24680931700198
"RALGDS",-0.211448713737045,7.65834772711583,-1.21974088170883,0.235208715867741,0.478940859190827,-5.24707021892408
"SDHAF3",-0.0714119377967925,3.27436206090278,-1.21929141607952,0.235375895701107,0.479204098123847,-5.24756908485368
"RABL6",-0.0999976759491868,6.31142491020052,-1.21868713124957,0.235600802413702,0.479402767203229,-5.24823953473217
"SIDT2",0.100741232691652,8.57010161090695,1.21867709766448,0.235604538149507,0.479402767203229,-5.24825066449352
"AARS1",-0.138222518370901,9.51797145716738,-1.21865354173807,0.235613308741634,0.479402767203229,-5.24827679360927
"TAP2",0.0915163014931564,4.9716977469941,1.21857101566909,0.235644037668081,0.479402767203229,-5.24836833116029
"C1QBP",-0.197089991084749,7.31974647906496,-1.21851990534529,0.235663070328883,0.479402767203229,-5.24842501980977
"HTRA1",0.278792241010202,9.84683092269836,1.21836016546241,0.2357225623739,0.479423392919872,-5.24860218086228
"CD300A",0.0718459852511949,4.66708654777076,1.2182890554589,0.235749049575484,0.479423392919872,-5.2486810396156
"CCNT2",-0.104266690289211,4.76965939501464,-1.2176436688001,0.23598954735021,0.479835292240063,-5.24939657054179
"CDH10",-0.212756813925288,8.958422169984,-1.21745416835047,0.236060198240825,0.479901766579635,-5.24960660450883
"EFL1",0.0889679411784845,6.59660077420034,1.21722400290415,0.236146031624572,0.479999080036891,-5.249861671631
"LARP4",-0.0982907466809364,5.21687963105594,-1.21644635805002,0.236436205571101,0.480511645561073,-5.25072314064721
"DAPK2",0.123233048312877,6.33056183386142,1.21574060489636,0.23669978646989,0.480970009697657,-5.2515045550783
"CRYGB",0.074020458745988,6.7212198018987,1.21560398168793,0.236750837387123,0.480996438548192,-5.25165577970743
"MTREX",-0.126428163934916,7.60443150211206,-1.2153555111141,0.236843702727511,0.481107797812326,-5.25193076743268
"LRRC19",0.0649655751592291,3.08837811871012,1.21502159957065,0.236968544739396,0.481284066046615,-5.25230023767595
"CYB561D2",0.097921827956964,7.35375501528219,1.21431760776189,0.237231914137619,0.481741582146148,-5.25307890978261
"SLC25A3",-0.129791211372349,10.7848523509063,-1.21420740783628,0.23727316086166,0.481747964151914,-5.25320076438587
"ABCA1",0.147500995030666,5.97080869177551,1.21409761024435,0.237314262376753,0.48175404933033,-5.2533221645566
"SUSD4",-0.250401814697652,8.20014378386639,-1.2137596423899,0.237440810619309,0.48193356375982,-5.25369578647399
"CEACAM21",0.103033022001471,5.72323627493727,1.21355265923196,0.237518338252646,0.482013539410626,-5.25392456081544
"TSKU",0.139440005573044,7.132141260918,1.21269696756063,0.237839048846186,0.482413761228555,-5.25486998014
"ZNF587B",-0.105069362926591,4.93829661788956,-1.21269417688412,0.237840095317069,0.482413761228555,-5.25487306249887
"ACVR1B",0.0737802780529423,5.74020392908929,1.21263856002893,0.237860951707988,0.482413761228555,-5.25493449115991
"FRS2",0.103337949960821,4.74338071864139,1.21250617062702,0.237910603449172,0.482413761228555,-5.25508070503999
"ZEB2",-0.407177307766816,6.45117521015622,-1.2124447935543,0.23793362515236,0.482413761228555,-5.25514848657754
"ATP6V1E1",-0.206563040458072,10.5809711972303,-1.21241582296,0.23794449221081,0.482413761228555,-5.25518047910826
"MZT2B",-0.137647629101174,8.55698186682752,-1.21183058416975,0.238164099231908,0.482781578738017,-5.25582662224726
"PLA2G1B",0.0888347306517089,3.90286782591542,1.21106503208888,0.238451598238591,0.483136202759585,-5.256671434323
"PIDD1",0.127069051136948,6.39558806916524,1.2110029402256,0.238474927969631,0.483136202759585,-5.2567399344164
"MSL1",-0.220183524574099,8.96032721471598,-1.21098143946849,0.238483006834543,0.483136202759585,-5.25676365346155
"DSE",0.110829273705408,4.90984567867272,1.21095778278323,0.238491896023299,0.483136202759585,-5.25678975044471
"ENTPD5",0.0996407917494052,5.52177120394049,1.2108543341478,0.238530770609073,0.483137541302549,-5.25690386508804
"PFKP",-0.290204557275893,9.10838598744289,-1.21033760699507,0.238725021120974,0.483380546001043,-5.25747374224903
"FSCN1",-0.131089023068546,6.97089506531906,-1.21033178337143,0.238727211044097,0.483380546001043,-5.25748016367999
"ASIC1",0.080298116622869,7.19881731975592,1.20981089267436,0.238923148697744,0.483699818892807,-5.25805441630944
"CORO2B",-0.163386085455544,8.92316665933861,-1.20951486116102,0.239034557552208,0.483847888429805,-5.25838067862826
"PSENEN",-0.22791779596597,6.32361111317415,-1.20917534960447,0.239162377906476,0.484029124999452,-5.25875477575111
